timestamp_utc,allsky_sfc_sw_dwn,allsky_sfc_sw_dni,t2m_benban,clrsky_sfc_sw_dwn,ws10m,ws50m,wd50m,t2m_suez,hour_of_day,month,day_of_year,ws100m,solar_pred_mw,wind_pred_mw,total_pred_mw,national_demand_mw,local_headroom_mw,surplus_mw
2025-03-03 17:00:00,28.23,11.02,21.87,42.78,2.35,3.66,14.6,19.92,17,3,62,4.032972724108396,65.837105,4.946598,70.78371,24166.301355901458,2174.967122031131,0.0
2025-03-03 18:00:00,0.0,0.0,20.14,0.0,2.75,4.36,352.4,19.53,18,3,62,4.804306305222023,9.225719,6.7083035,15.934023,24552.043733048988,2209.683935974409,0.0
2025-03-03 19:00:00,0.0,0.0,19.26,0.0,3.17,5.28,338.9,19.25,19,3,62,5.818059011828504,9.755256,24.442757,34.198013,21556.668478057978,1940.1001630252179,0.0
2025-03-03 20:00:00,0.0,0.0,18.17,0.0,3.7,6.19,333.8,18.96,20,3,62,6.82079266727622,10.067088,56.72574,66.79282,20850.220432663773,1876.5198389397394,0.0
2025-03-03 21:00:00,0.0,0.0,17.18,0.0,4.46,6.78,331.5,18.62,21,3,62,7.47091668564342,10.385526,94.10689,104.49242,20381.011411628,1834.2910270465197,0.0
2025-03-03 22:00:00,0.0,0.0,16.71,0.0,5.07,6.92,325.9,18.06,22,3,62,7.6251834018661455,9.748944,101.33836,111.08731,18000.0,1620.0,0.0
2025-03-03 23:00:00,0.0,0.0,16.37,0.0,5.76,7.17,316.9,17.48,23,3,62,7.900659680835298,8.663267,117.23563,125.898895,18000.0,1620.0,0.0
2025-03-04 00:00:00,0.0,0.0,15.47,0.0,6.25,7.51,313.8,16.98,0,3,63,8.275307420233347,7.99747,152.00424,160.00171,18000.0,1620.0,0.0
2025-03-04 01:00:00,0.0,0.0,13.69,0.0,6.48,7.72,314.9,16.54,1,3,63,8.506707494567435,8.837784,172.09866,180.93645,19449.54355401275,1750.4589198611475,0.0
2025-03-04 02:00:00,0.0,0.0,12.66,0.0,6.43,7.79,316.9,16.01,2,3,63,8.583840852678797,8.912939,173.93759,182.85052,18497.491867080193,1664.7742680372173,0.0
2025-03-04 03:00:00,0.0,0.0,11.91,0.0,6.35,7.74,317.9,15.71,3,3,63,8.528745596884967,9.053627,174.36234,183.41595,21780.130925318208,1960.2117832786387,0.0
2025-03-04 04:00:00,0.0,0.0,11.27,0.0,6.25,7.63,316.9,15.49,4,3,63,8.40753603413854,9.356581,164.92511,174.2817,20317.707323790433,1828.593659141139,0.0
2025-03-04 05:00:00,0.0,0.0,10.76,0.0,6.25,7.67,315.4,15.1,5,3,63,8.451612238773604,9.868334,164.92511,174.79344,22122.65121976137,1991.0386097785233,0.0
2025-03-04 06:00:00,34.55,54.9,11.65,35.22,6.36,7.6,316.1,14.99,6,3,63,8.37447888066224,82.60382,158.72662,241.33044,24502.793364770645,2205.251402829358,0.0
2025-03-04 07:00:00,243.35,431.82,15.28,247.93,6.7,7.39,320.3,16.04,7,3,63,8.143078806328152,552.27606,141.24893,693.525,26168.074938756246,2355.1267444880623,0.0
2025-03-04 08:00:00,483.42,639.23,18.91,488.58,6.88,7.51,323.1,17.52,8,3,63,8.275307420233347,1072.5275,153.51486,1226.0424,27418.30826402546,2467.6477437622916,0.0
2025-03-04 09:00:00,693.67,739.19,23.28,697.38,7.2,7.91,319.5,18.81,9,3,63,8.71606946658399,1540.4008,195.49799,1735.8987,27771.332293123596,2499.4199063811234,0.0
2025-03-04 10:00:00,845.78,774.09,25.64,847.92,7.36,8.25,314.6,19.63,10,3,63,9.090717205982038,1881.8286,233.92004,2115.7485,28418.48244228771,2557.6634198058937,0.0
2025-03-04 11:00:00,943.9,885.91,27.11,944.83,7.25,8.33,313.5,20.08,11,3,63,9.178869615252166,2092.1772,238.58963,2330.7668,28572.756093522632,2571.5480484170366,0.0
2025-03-04 12:00:00,942.88,868.96,27.98,942.88,7.05,8.3,317.6,20.32,12,3,63,9.145812461775868,2094.3552,235.64288,2329.998,28891.794263649655,2600.261483728469,0.0
2025-03-04 13:00:00,861.9,815.41,28.25,861.9,7.07,8.43,324.4,20.35,13,3,63,9.289060126839829,1900.8021,256.40683,2157.209,27657.78596109886,2489.200736498897,0.0
2025-03-04 14:00:00,705.72,727.36,27.93,705.75,7.33,8.79,330.8,20.16,14,3,63,9.685745968555407,1554.5679,309.8405,1864.4084,26944.673314900694,2425.0205983410624,0.0
2025-03-04 15:00:00,489.5,564.77,26.97,489.55,7.47,9.1,335.7,19.94,15,3,63,10.027336554477156,1074.9114,357.40692,1432.3184,26801.939742720322,2412.174576844829,0.0
2025-03-04 16:00:00,243.3,324.8,25.24,243.35,7.26,9.14,336.7,19.86,16,3,63,10.071412759112222,535.37836,361.04318,896.4215,25632.9577046964,2306.966193422676,0.0
2025-03-04 17:00:00,38.88,17.29,21.28,38.88,6.55,9.04,335.1,19.16,17,3,63,9.96122224752456,81.97981,350.951,432.9308,24200.61818876713,2178.0556369890414,0.0
2025-03-04 18:00:00,0.0,0.0,19.07,0.0,6.63,9.25,332.7,18.5,18,3,63,10.192622321858648,9.755256,384.97333,394.72858,23826.215360681716,2144.3593824613545,0.0
2025-03-04 19:00:00,0.0,0.0,17.95,0.0,6.87,9.22,330.8,18.01,19,3,63,10.15956516838235,10.067088,377.77478,387.84186,22739.25434406015,2046.5328909654136,0.0
2025-03-04 20:00:00,0.0,0.0,16.76,0.0,7.01,9.09,328.2,17.45,20,3,63,10.01631750331839,9.748944,358.0645,367.81345,20839.83091174982,1875.5847820574838,0.0
2025-03-04 21:00:00,0.0,0.0,15.65,0.0,7.04,8.9,327.5,16.93,21,3,63,9.806955531301837,8.663267,321.27228,329.93555,20915.595561627815,1882.4036005465032,0.0
2025-03-04 22:00:00,0.0,0.0,14.52,0.0,6.94,8.69,331.2,16.44,22,3,63,9.575555456967749,8.663267,291.33612,299.9994,18025.627092487346,1622.3064383238611,0.0
2025-03-04 23:00:00,0.0,0.0,13.47,0.0,6.93,8.66,340.2,16.03,23,3,63,9.542498303491447,9.097884,286.83456,295.93243,18284.548703847227,1645.6093833462503,0.0
2025-03-05 00:00:00,0.0,0.0,12.86,0.0,6.58,8.31,344.5,15.55,0,3,64,9.156831512934636,8.717018,242.4963,251.21332,18000.0,1620.0,0.0
2025-03-05 01:00:00,0.0,0.0,12.31,0.0,6.24,7.96,346.0,15.07,1,3,64,8.77116472237782,8.837784,198.02435,206.86214,18000.0,1620.0,0.0
2025-03-05 02:00:00,0.0,0.0,11.62,0.0,6.04,7.8,347.9,14.67,2,3,64,8.594859903837563,8.912939,182.41719,191.33012,18971.979487199016,1707.4781538479115,0.0
2025-03-05 03:00:00,0.0,0.0,11.07,0.0,5.83,7.58,346.1,14.37,3,3,64,8.35244077834471,9.053627,153.90152,162.95514,19735.319142156004,1776.1787227940404,0.0
2025-03-05 04:00:00,0.0,0.0,10.5,0.0,5.66,7.36,347.1,14.07,4,3,64,8.110021652851854,9.65657,139.44757,149.10414,22079.010849389073,1987.1109764450166,0.0
2025-03-05 05:00:00,0.0,0.0,10.17,0.0,5.68,7.4,347.5,13.87,5,3,64,8.154097857486919,10.680075,144.7365,155.41656,22578.805176926588,2032.0924659233929,0.0
2025-03-05 06:00:00,31.65,3.23,10.58,32.78,5.82,7.31,348.2,14.19,6,3,64,8.054926397058024,70.82898,132.75145,203.58043,22548.901595332005,2029.4011435798805,0.0
2025-03-05 07:00:00,194.1,94.67,12.73,226.18,6.66,7.5,351.9,15.16,7,3,64,8.26428836907458,441.5712,152.01944,593.59064,26145.620333375322,2353.105830003779,0.0
2025-03-05 08:00:00,398.62,220.7,16.48,463.6,7.09,7.8,348.8,16.01,8,3,64,8.594859903837563,890.1166,182.70328,1072.8198,26845.07801121565,2416.0570210094083,0.0
2025-03-05 09:00:00,558.33,256.88,19.51,676.15,7.35,8.06,341.8,16.98,9,3,64,8.881355233965483,1234.0535,209.53592,1443.5894,27369.463123503,2463.25168111527,0.0
2025-03-05 10:00:00,592.28,113.38,21.55,830.1,7.54,8.25,335.2,18.06,10,3,64,9.090717205982038,1311.9043,233.79861,1545.7029,27517.190794637696,2476.5471715173926,0.0
2025-03-05 11:00:00,746.12,351.85,23.14,916.65,7.54,8.33,326.5,18.83,11,3,64,9.178869615252166,1652.029,238.35797,1890.387,27430.328796861926,2468.7295917175734,0.0
2025-03-05 12:00:00,800.55,424.94,24.04,919.3,7.57,8.47,317.9,19.24,12,3,64,9.333136331474892,1762.9142,261.04584,2023.96,28070.485633938526,2526.3437070544674,0.0
2025-03-05 13:00:00,812.5,608.79,24.63,842.53,7.6,8.66,314.3,19.44,13,3,64,9.542498303491447,1803.7379,285.857,2089.595,29068.87908200406,2616.1991173803654,0.0
2025-03-05 14:00:00,655.22,565.71,24.8,691.92,7.5,8.7,316.4,19.53,14,3,64,9.586574508126512,1460.87,293.93695,1754.8069,29206.04711846525,2628.544240661872,0.0
2025-03-05 15:00:00,481.55,516.41,24.32,483.25,7.42,8.74,320.2,19.39,15,3,64,9.630650712761575,1061.8333,298.42633,1360.2595,28138.379783345856,2532.4541805011268,0.0
2025-03-05 16:00:00,241.12,308.44,23.08,242.18,7.35,8.8,321.5,19.05,16,3,64,9.696765019714174,534.7323,309.38147,844.1138,25477.171517366347,2292.9454365629713,0.0
2025-03-05 17:00:00,39.5,20.46,19.41,39.62,6.59,8.63,319.6,18.21,17,3,64,9.509441150015151,82.87054,284.01245,366.883,23766.652333676764,2138.9987100309086,0.0
2025-03-05 18:00:00,0.0,0.0,17.51,0.0,6.56,8.89,316.7,17.55,18,3,64,9.79593648014307,10.067088,319.67627,329.74335,23480.96005232433,2113.28640470919,0.0
2025-03-05 19:00:00,0.0,0.0,16.9,0.0,6.94,9.15,316.7,17.21,19,3,64,10.082431810270988,9.748944,365.77988,375.5288,20659.404336832482,1859.3463903149234,0.0
2025-03-05 20:00:00,0.0,0.0,16.07,0.0,7.21,9.21,318.5,16.82,20,3,64,10.148546117223583,8.663267,376.84656,385.50983,21126.785226143194,1901.4106703528873,0.0
2025-03-05 21:00:00,0.0,0.0,15.25,0.0,7.15,8.97,321.8,16.44,21,3,64,9.884088889413198,8.663267,338.00543,346.6687,19714.635079823696,1774.3171571841326,0.0
2025-03-05 22:00:00,0.0,0.0,14.43,0.0,7.12,8.87,325.5,16.1,22,3,64,9.773898377825535,8.663267,320.0295,328.69278,18665.29483437858,1679.876535094072,0.0
2025-03-05 23:00:00,0.0,0.0,13.49,0.0,7.14,8.85,330.1,15.75,23,3,64,9.751860275508005,9.097884,316.94336,326.04123,18000.0,1620.0,0.0
2025-03-06 00:00:00,0.0,0.0,12.76,0.0,7.04,8.66,333.2,15.36,0,3,65,9.542498303491447,8.717018,285.6843,294.4013,18878.76031455865,1699.0884283102785,0.0
2025-03-06 01:00:00,0.0,0.0,12.12,0.0,6.85,8.42,333.6,14.95,1,3,65,9.27804107568106,8.837784,256.29907,265.13684,18212.09042612801,1639.0881383515207,0.0
2025-03-06 02:00:00,0.0,0.0,11.54,0.0,6.85,8.46,335.1,14.74,2,3,65,9.322117280316126,8.912939,260.32678,269.23972,18201.819741812455,1638.163776763121,0.0
2025-03-06 03:00:00,0.0,0.0,10.98,0.0,6.93,8.6,336.7,14.64,3,3,65,9.476383996538852,9.053627,284.89926,293.95288,18000.0,1620.0,0.0
2025-03-06 04:00:00,0.0,0.0,10.56,0.0,7.05,8.71,336.0,14.51,4,3,65,9.59759355928528,9.65657,300.42322,310.07977,20945.86830526237,1885.1281474736134,0.0
2025-03-06 05:00:00,0.0,0.0,10.25,0.0,7.19,8.84,333.9,14.39,5,3,65,9.740841224349236,10.680075,315.9839,326.66397,23591.58628112607,2123.2427653013465,0.0
2025-03-06 06:00:00,36.78,38.19,10.65,36.8,7.54,9.0,332.8,14.65,6,3,65,9.917146042889495,86.81356,344.71875,431.53232,24796.887600941176,2231.719884084706,0.0
2025-03-06 07:00:00,244.98,405.47,12.98,245.23,8.22,9.22,333.5,15.64,7,3,65,10.15956516838235,536.33777,377.60934,913.94714,24396.298449546463,2195.6668604591814,0.0
2025-03-06 08:00:00,487.38,624.49,16.68,487.7,8.58,9.51,336.0,16.75,8,3,65,10.479117651986568,1071.0314,434.15997,1505.1914,25486.110581013454,2293.749952291211,0.0
2025-03-06 09:00:00,698.7,756.46,19.3,699.03,8.55,9.49,336.5,17.92,9,3,65,10.457079549669036,1553.1304,427.10925,1980.2396,27378.433540095637,2464.0590186086074,0.0
2025-03-06 10:00:00,852.42,814.43,20.89,852.75,8.23,9.45,334.7,19.11,10,3,65,10.41300334503397,1872.2186,421.36273,2293.5813,26999.29889687444,2429.9369007186992,0.0
2025-03-06 11:00:00,920.05,765.05,22.0,920.38,8.02,9.49,330.5,19.85,11,3,65,10.457079549669036,2043.3064,426.52853,2469.835,28538.942880603794,2568.504859254341,0.0
2025-03-06 12:00:00,924.2,772.68,22.82,924.5,8.2,9.86,325.7,20.25,12,3,65,10.86478444254338,2048.0454,500.79425,2548.8396,29080.74445201063,2617.2670006809567,0.0
2025-03-06 13:00:00,843.38,722.85,23.25,848.3,8.55,10.41,323.7,20.45,13,3,65,11.470832256275518,1883.4058,623.6991,2507.105,29279.055939855665,2635.1150345870096,0.0
2025-03-06 14:00:00,698.47,699.18,23.21,699.95,8.88,10.93,323.9,20.48,14,3,65,12.043822916531354,1550.8123,744.0987,2294.911,27717.88398704111,2494.6095588337,0.0
2025-03-06 15:00:00,488.58,580.57,22.64,491.6,9.01,11.18,325.2,20.29,15,3,65,12.319299195500507,1075.4807,743.70874,1819.1895,26840.475135094042,2415.642762158464,0.0
2025-03-06 16:00:00,248.9,379.97,21.46,251.5,8.58,10.75,328.3,19.81,16,3,65,11.845479995673564,562.9656,707.0321,1269.9977,25265.49415989763,2273.8944743907864,0.0
2025-03-06 17:00:00,41.28,38.89,18.47,41.72,7.59,9.95,334.8,18.95,17,3,65,10.963955902972277,83.70123,518.04956,601.7508,24100.4711715836,2169.042405442524,0.0
2025-03-06 18:00:00,0.0,0.0,16.34,0.0,7.16,9.32,342.8,18.22,18,3,65,10.269755679970013,8.663267,395.05493,403.7182,23286.69711578166,2095.8027404203494,0.0
2025-03-06 19:00:00,0.0,0.0,15.68,0.0,7.0,8.88,347.3,17.63,19,3,65,9.784917428984304,8.663267,320.9712,329.63446,22467.677409243217,2022.0909668318895,0.0
2025-03-06 20:00:00,0.0,0.0,15.07,0.0,6.7,8.41,347.2,17.02,20,3,65,9.267022024522296,8.663267,256.70367,265.36694,21698.74793028948,1952.887313726053,0.0
2025-03-06 21:00:00,0.0,0.0,14.39,0.0,6.38,7.94,343.1,16.5,21,3,65,8.74912662006029,8.663267,195.17093,203.8342,19289.803162825865,1736.0822846543279,0.0
2025-03-06 22:00:00,0.0,0.0,13.66,0.0,6.26,7.74,336.6,16.06,22,3,65,8.528745596884967,9.097884,172.80458,181.90247,20331.904065548304,1829.8713658993472,0.0
2025-03-06 23:00:00,0.0,0.0,12.9,0.0,6.38,7.81,331.2,15.7,23,3,65,8.60587895499633,9.163612,181.69691,190.86053,18421.352217023483,1657.9216995321133,0.0
2025-03-07 00:00:00,0.0,0.0,12.2,0.0,6.61,8.08,327.0,15.42,0,3,66,8.903393336283015,8.717018,219.11584,227.83286,18550.86956848555,1669.5782611636994,0.0
2025-03-07 01:00:00,0.0,0.0,11.57,0.0,6.7,8.26,328.6,15.17,1,3,66,9.101736257140804,8.837784,236.49971,245.3375,18140.5649292007,1632.650843628063,0.0
2025-03-07 02:00:00,0.0,0.0,10.98,0.0,6.76,8.38,331.8,14.98,2,3,66,9.233964871045998,8.912939,254.93735,263.85028,18000.0,1620.0,0.0
2025-03-07 03:00:00,0.0,0.0,10.46,0.0,6.81,8.49,334.7,14.78,3,3,66,9.355174433792424,9.353617,261.11627,270.46988,20739.6658151204,1866.569923360836,0.0
2025-03-07 04:00:00,0.0,0.0,10.02,0.0,6.77,8.51,337.2,14.61,4,3,66,9.377212536109957,9.65657,268.49298,278.14954,21657.438521638247,1949.169466947442,0.0
2025-03-07 05:00:00,0.0,0.0,9.58,0.0,6.54,8.28,337.8,14.47,5,3,66,9.123774359458336,10.517052,234.2508,244.76785,22048.806132757127,1984.3925519481413,0.0
2025-03-07 06:00:00,37.97,32.78,10.32,37.97,6.36,7.81,335.8,14.75,6,3,66,8.60587895499633,85.803345,182.58484,268.38818,23621.555977744196,2125.9400379969775,0.0
2025-03-07 07:00:00,240.85,353.52,12.79,241.05,6.74,7.54,333.8,15.75,7,3,66,8.308364573709644,533.61255,154.70831,688.32086,25274.81000364018,2274.7329003276163,0.0
2025-03-07 08:00:00,480.98,560.54,17.12,481.42,7.21,8.03,335.8,16.89,8,3,66,8.848298080489183,1053.735,207.64807,1261.383,24817.926718455066,2233.613404660956,0.0
2025-03-07 09:00:00,691.58,687.51,19.91,692.28,7.77,8.67,335.6,17.93,9,3,66,9.553517354650214,1528.2966,290.56818,1818.8647,26680.25516802,2401.2229651218,0.0
2025-03-07 10:00:00,844.95,743.63,21.64,845.88,8.22,9.25,336.6,18.67,10,3,66,10.192622321858648,1879.633,385.26593,2264.899,28533.502166583956,2568.0151949925557,0.0
2025-03-07 11:00:00,914.33,711.84,22.97,914.78,8.39,9.55,339.1,19.21,11,3,66,10.523193856621631,2013.3867,438.97522,2452.3618,27394.16099687424,2465.4744897186815,0.0
2025-03-07 12:00:00,857.58,527.51,23.8,914.75,8.29,9.58,340.0,19.55,12,3,66,10.556251010097933,1899.8435,447.90674,2347.7502,28802.8097496976,2592.252877472784,0.0
2025-03-07 13:00:00,798.8,573.1,24.18,836.2,8.06,9.48,339.7,19.75,13,3,66,10.446060498510269,1758.9026,426.33682,2185.2395,27312.327091710915,2458.1094382539823,0.0
2025-03-07 14:00:00,664.85,551.53,24.05,684.55,7.59,9.04,338.9,19.76,14,3,66,9.96122224752456,1481.4197,351.48315,1832.9028,28271.234408833316,2544.4110967949982,0.0
2025-03-07 15:00:00,474.52,482.57,23.56,475.17,6.92,8.35,337.2,19.6,15,3,66,9.2009077175697,1051.1962,247.13547,1298.3317,27074.98412405905,2436.7485711653144,0.0
2025-03-07 16:00:00,235.38,279.59,22.61,237.07,6.09,7.48,336.2,19.25,16,3,66,8.242250266757049,515.47656,150.39594,665.8725,24775.85795123989,2229.82721561159,0.0
2025-03-07 17:00:00,39.5,17.59,19.41,39.7,4.75,6.66,341.7,18.38,17,3,66,7.338688071738227,82.87054,85.961205,168.83174,25793.85011304264,2321.4465101738374,0.0
2025-03-07 18:00:00,0.0,0.0,17.28,0.0,4.55,6.54,351.3,17.73,18,3,66,7.206459457833033,10.385526,77.21176,87.59729,22980.29014252586,2068.2261128273276,0.0
2025-03-07 19:00:00,0.0,0.0,16.6,0.0,4.6,6.48,357.7,17.46,19,3,66,7.140345150880438,9.748944,71.74008,81.48903,21625.66622884019,1946.309960595617,0.0
2025-03-07 20:00:00,0.0,0.0,16.03,0.0,4.37,5.93,359.2,17.17,20,3,66,6.534297337148301,8.663267,45.89942,54.56269,21228.418761749053,1910.5576885574146,0.0
2025-03-07 21:00:00,0.0,0.0,15.4,0.0,3.87,5.01,353.0,16.9,21,3,66,5.520544630541819,8.663267,16.599133,25.2624,20951.33937757453,1885.6205439817077,0.0
2025-03-07 22:00:00,0.0,0.0,14.72,0.0,3.5,4.33,343.1,16.66,22,3,66,4.7712491517457245,8.663267,6.1413445,14.804611,18425.17892985939,1658.266103687345,0.0
2025-03-07 23:00:00,0.0,0.0,14.03,0.0,3.42,4.16,336.0,16.29,23,3,66,4.5839252820467005,9.097884,5.8268595,14.924744,18787.678152397337,1690.8910337157602,0.0
2025-03-08 00:00:00,0.0,0.0,13.33,0.0,3.45,4.19,333.3,15.86,0,3,67,4.616982435522999,8.717018,9.386858,18.103876,19011.524122239465,1711.0371710015518,0.0
2025-03-08 01:00:00,0.0,0.0,12.56,0.0,3.53,4.3,327.3,15.5,1,3,67,4.738191998269426,8.837784,7.655938,16.493721,19393.32627634018,1745.3993648706162,0.0
2025-03-08 02:00:00,0.0,0.0,11.85,0.0,3.82,4.7,324.5,15.18,2,3,67,5.17895404462007,8.912939,13.824921,22.73786,19479.497147274593,1753.1547432547134,0.0
2025-03-08 03:00:00,0.0,0.0,11.54,0.0,4.1,5.13,321.7,14.92,3,3,67,5.652773244447013,9.053627,19.856728,28.910355,19839.314744775613,1785.538327029805,0.0
2025-03-08 04:00:00,0.0,0.0,10.67,0.0,4.13,5.18,328.1,14.77,4,3,67,5.707868500240843,9.65657,19.773495,29.430065,20506.39874545603,1845.5758870910427,0.0
2025-03-08 05:00:00,0.0,0.0,9.94,0.0,4.07,5.09,337.2,14.53,5,3,67,5.608697039811948,9.80153,18.451025,28.252556,22443.290802899504,2019.8961722609554,0.0
2025-03-08 06:00:00,39.15,30.87,10.74,39.4,3.94,5.04,342.8,14.87,6,3,67,5.5536017840181175,84.34171,17.114494,101.45621,22810.759712386523,2052.968374114787,0.0
2025-03-08 07:00:00,244.52,348.89,13.36,246.77,4.33,4.84,347.1,16.19,7,3,67,5.333220760842796,526.6095,13.696961,540.30646,22625.485760691925,2036.293718462273,0.0
2025-03-08 08:00:00,485.83,568.67,17.21,488.7,4.56,4.95,342.7,17.08,8,3,67,5.454430323589223,1076.0397,12.750114,1088.7898,26517.718765301142,2386.5946888771027,0.0
2025-03-08 09:00:00,697.8,687.41,20.6,700.38,4.74,5.13,336.0,17.99,9,3,67,5.652773244447013,1552.2649,18.762665,1571.0276,27927.1527007767,2513.443743069903,0.0
2025-03-08 10:00:00,851.4,748.32,22.35,853.25,4.9,5.32,331.2,18.76,10,3,67,5.862135216463569,1874.8766,24.424547,1899.3011,26108.25199246373,2349.7426793217355,0.0
2025-03-08 11:00:00,930.97,776.39,23.76,931.95,5.12,5.61,329.2,19.33,11,3,67,6.181687700067786,2062.9888,34.937443,2097.9263,27690.3154896524,2492.128394068716,0.0
2025-03-08 12:00:00,931.67,770.91,24.83,931.7,5.23,5.85,332.1,19.71,12,3,67,6.446144927878172,2070.9766,41.03752,2112.0142,29163.794330779165,2624.7414897701246,0.0
2025-03-08 13:00:00,851.88,728.86,25.46,852.03,5.32,6.16,335.8,19.97,13,3,67,6.787735513799922,1886.9011,54.016903,1940.918,30144.096429189707,2712.9686786270736,0.0
2025-03-08 14:00:00,698.6,664.93,25.62,698.95,5.34,6.46,338.4,20.08,14,3,67,7.1183070485629045,1551.0691,72.00097,1623.0701,28015.232907037527,2521.370961633377,0.0
2025-03-08 15:00:00,487.23,537.75,25.27,487.67,5.33,6.63,342.2,20.02,15,3,67,7.305630918261929,1074.9977,80.9297,1155.9274,26621.60247492444,2395.9442227431996,0.0
2025-03-08 16:00:00,247.23,338.81,24.24,247.6,5.14,6.54,345.2,19.76,16,3,67,7.206459457833033,564.1448,78.69579,642.8406,26022.153769091135,2341.993839218202,0.0
2025-03-08 17:00:00,42.47,30.7,20.15,42.55,3.98,5.93,343.1,19.01,17,3,67,6.534297337148301,90.61832,44.79393,135.41225,26062.467282806163,2345.6220554525544,0.0
2025-03-08 18:00:00,0.0,0.0,17.94,0.0,3.7,5.81,335.2,18.58,18,3,67,6.402068723243108,10.067088,36.628136,46.695225,23151.69957867538,2083.652962080784,0.0
2025-03-08 19:00:00,0.0,0.0,16.94,0.0,3.76,5.88,327.6,18.33,19,3,67,6.479202081354471,9.748944,41.097824,50.846767,21735.0220911422,1956.1519882027978,0.0
2025-03-08 20:00:00,0.0,0.0,16.07,0.0,4.06,6.16,323.5,18.09,20,3,67,6.787735513799922,8.663267,54.523052,63.186317,20782.276104229382,1870.4048493806442,0.0
2025-03-08 21:00:00,0.0,0.0,15.22,0.0,4.22,6.16,322.7,17.8,21,3,67,6.787735513799922,8.663267,54.688187,63.351456,19370.2741294353,1743.324671649177,0.0
2025-03-08 22:00:00,0.0,0.0,14.42,0.0,4.47,6.26,323.1,17.51,22,3,67,6.897926025387583,8.663267,59.6492,68.31247,19436.480155848654,1749.2832140263788,0.0
2025-03-08 23:00:00,0.0,0.0,13.72,0.0,4.65,6.29,323.7,17.22,23,3,67,6.930983178863881,9.097884,60.62403,69.72192,20138.584557305316,1812.4726101574784,0.0
2025-03-09 00:00:00,0.0,0.0,13.15,0.0,4.73,6.24,324.1,16.92,0,3,68,6.875887923070051,8.717018,57.594418,66.31143,19027.836419281106,1712.5052777352994,0.0
2025-03-09 01:00:00,0.0,0.0,12.61,0.0,4.78,6.21,323.6,16.62,1,3,68,6.8428307695937525,8.837784,61.71039,70.54817,18737.861067641912,1686.407496087772,0.0
2025-03-09 02:00:00,0.0,0.0,12.07,0.0,4.78,6.18,323.0,16.34,2,3,68,6.809773616117454,8.912939,57.395725,66.30866,19205.796966733655,1728.5217270060289,0.0
2025-03-09 03:00:00,0.0,0.0,11.56,0.0,4.75,6.12,322.2,16.09,3,3,68,6.743659309164857,9.053627,52.875328,61.928955,18983.28644789822,1708.4957803108396,0.0
2025-03-09 04:00:00,0.0,0.0,11.11,0.0,4.73,6.1,320.0,15.98,4,3,68,6.721621206847325,9.356581,53.03224,62.388824,21975.860822506012,1977.827474025541,0.0
2025-03-09 05:00:00,0.0,0.0,10.71,0.0,4.91,6.31,316.0,15.7,5,3,68,6.953021281181413,9.868334,61.31507,71.1834,22413.00801766544,2017.1707215898896,0.0
2025-03-09 06:00:00,42.33,44.98,11.83,42.38,5.25,6.47,312.5,15.86,6,3,68,7.129326099721671,86.83956,72.28665,159.12622,23624.989069915784,2126.2490162924205,0.0
2025-03-09 07:00:00,252.77,399.35,15.09,253.02,5.55,6.06,311.6,17.02,7,3,68,6.67754500221226,577.3268,51.443424,628.7702,27617.954280576778,2485.6158852519097,0.0
2025-03-09 08:00:00,494.83,604.69,18.82,495.08,5.36,5.81,316.3,18.45,8,3,68,6.402068723243108,1093.5386,36.29142,1129.83,26508.375327480833,2385.753779473275,0.0
2025-03-09 09:00:00,706.05,728.53,22.55,706.2,4.72,5.41,321.1,19.82,9,3,68,5.961306676892463,1553.219,24.46775,1577.6868,26703.474066644874,2403.3126659980385,0.0
2025-03-09 10:00:00,859.2,786.22,24.66,859.3,4.0,5.01,321.5,20.95,10,3,68,5.520544630541819,1896.6394,17.728085,1914.3674,27758.413942746043,2498.257254847144,0.0
2025-03-09 11:00:00,942.05,837.52,26.28,942.1,3.58,4.75,321.9,21.66,11,3,68,5.234049300413901,2092.1401,14.027907,2106.168,29517.758699591028,2656.5982829631926,0.0
2025-03-09 12:00:00,942.15,830.73,27.34,942.15,3.55,4.73,324.6,22.05,12,3,68,5.212011198096369,2094.3179,14.498714,2108.8167,28859.989329218497,2597.3990396296645,0.0
2025-03-09 13:00:00,863.4,793.03,27.93,864.03,3.74,5.01,329.3,22.17,13,3,68,5.520544630541819,1899.8152,18.19889,1918.014,27448.379749579733,2470.354177462176,0.0
2025-03-09 14:00:00,712.1,736.26,27.99,713.28,4.05,5.49,335.0,22.07,14,3,68,6.049459086162593,1582.6665,27.75922,1610.4258,28834.88316737064,2595.1394850633574,0.0
2025-03-09 15:00:00,502.6,617.42,27.53,504.0,4.35,5.97,339.5,21.79,15,3,68,6.578373541783366,1106.4486,47.55563,1154.0043,26770.391638289828,2409.3352474460844,0.0
2025-03-09 16:00:00,260.5,419.24,26.35,261.6,4.43,6.25,341.2,21.29,16,3,68,6.8869069742288165,595.3888,61.945763,657.33453,27768.01122176232,2499.1210099586087,0.0
2025-03-09 17:00:00,46.1,55.33,22.2,46.35,3.82,6.44,339.1,19.97,17,3,68,7.096268946245373,109.50685,70.795044,180.3019,25927.50667887261,2333.4756010985348,0.0
