timestamp_utc,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,T2M,CLRSKY_SFC_SW_DWN
2025-10-02 11:00:00,948.3,872.58,35.52,949.8
2025-10-02 12:00:00,923.85,874.9,36.73,923.97
2025-10-02 13:00:00,821.5,834.78,37.4,822.03
2025-10-02 14:00:00,651.38,767.2,37.57,652.03
2025-10-02 15:00:00,429.12,649.92,37.2,429.77
2025-10-02 16:00:00,185.65,399.1,36.08,186.02
2025-10-02 17:00:00,13.9,11.75,31.41,13.93
2025-10-02 18:00:00,0.0,0.0,29.05,0.0
2025-10-02 19:00:00,0.0,0.0,28.23,0.0
2025-10-02 20:00:00,0.0,0.0,27.69,0.0
2025-10-02 21:00:00,0.0,0.0,27.16,0.0
2025-10-02 22:00:00,0.0,0.0,26.56,0.0
2025-10-02 23:00:00,0.0,0.0,25.92,0.0
2025-10-03 00:00:00,0.0,0.0,25.41,0.0
2025-10-03 01:00:00,0.0,0.0,24.82,0.0
2025-10-03 02:00:00,0.0,0.0,24.1,0.0
2025-10-03 03:00:00,0.0,0.0,23.41,0.0
2025-10-03 04:00:00,0.0,0.0,22.83,0.0
2025-10-03 05:00:00,0.0,0.0,22.33,0.0
2025-10-03 06:00:00,118.05,259.96,22.56,118.68
2025-10-03 07:00:00,347.65,562.47,24.64,349.1
2025-10-03 08:00:00,576.75,724.55,28.68,578.33
2025-10-03 09:00:00,762.83,795.57,32.35,764.1
2025-10-03 10:00:00,886.33,836.49,34.71,887.2
2025-10-03 11:00:00,924.03,776.03,36.26,924.58
2025-10-03 12:00:00,896.62,769.86,37.12,896.92
2025-10-03 13:00:00,791.88,723.27,37.46,792.67
2025-10-03 14:00:00,619.75,635.1,37.25,620.75
2025-10-03 15:00:00,398.65,490.28,36.56,399.65
2025-10-03 16:00:00,163.57,244.32,35.27,164.07
2025-10-03 17:00:00,12.07,1.03,31.6,12.07
2025-10-03 18:00:00,0.0,0.0,29.51,0.0
2025-10-03 19:00:00,0.0,0.0,28.7,0.0
2025-10-03 20:00:00,0.0,0.0,27.88,0.0
2025-10-03 21:00:00,0.0,0.0,27.02,0.0
2025-10-03 22:00:00,0.0,0.0,26.13,0.0
2025-10-03 23:00:00,0.0,0.0,25.37,0.0
2025-10-04 00:00:00,0.0,0.0,24.71,0.0
2025-10-04 01:00:00,0.0,0.0,24.08,0.0
2025-10-04 02:00:00,0.0,0.0,23.48,0.0
2025-10-04 03:00:00,0.0,0.0,22.96,0.0
2025-10-04 04:00:00,0.0,0.0,22.46,0.0
2025-10-04 05:00:00,0.0,0.0,21.96,0.0
2025-10-04 06:00:00,107.88,145.12,22.18,109.65
2025-10-04 07:00:00,332.45,451.4,24.35,336.4
2025-10-04 08:00:00,563.25,627.71,28.36,566.83
2025-10-04 09:00:00,733.35,637.78,31.63,753.55
2025-10-04 10:00:00,871.72,763.7,33.41,875.35
2025-10-04 11:00:00,926.5,794.54,34.59,928.12
2025-10-04 12:00:00,898.3,770.96,35.35,898.4
2025-10-04 13:00:00,791.17,701.55,35.67,791.28
2025-10-04 14:00:00,616.08,602.77,35.49,616.17
2025-10-04 15:00:00,392.73,451.7,34.76,392.85
2025-10-04 16:00:00,159.02,211.47,33.4,159.1
2025-10-04 17:00:00,10.85,0.41,30.12,10.85
2025-10-04 18:00:00,0.0,0.0,27.94,0.0
2025-10-04 19:00:00,0.0,0.0,27.14,0.0
2025-10-04 20:00:00,0.0,0.0,26.18,0.0
2025-10-04 21:00:00,0.0,0.0,25.23,0.0
2025-10-04 22:00:00,0.0,0.0,24.33,0.0
2025-10-04 23:00:00,0.0,0.0,23.57,0.0
2025-10-05 00:00:00,0.0,0.0,22.94,0.0
2025-10-05 01:00:00,0.0,0.0,22.36,0.0
2025-10-05 02:00:00,0.0,0.0,21.87,0.0
2025-10-05 03:00:00,0.0,0.0,21.43,0.0
2025-10-05 04:00:00,0.0,0.0,21.04,0.0
2025-10-05 05:00:00,0.0,0.0,20.65,0.0
2025-10-05 06:00:00,108.57,182.99,20.84,108.7
2025-10-05 07:00:00,333.58,474.62,22.96,333.92
2025-10-05 08:00:00,562.78,649.59,26.94,563.22
2025-10-05 09:00:00,749.5,737.27,29.94,749.97
2025-10-05 10:00:00,872.03,768.31,31.83,872.47
2025-10-05 11:00:00,912.9,726.25,33.25,913.35
2025-10-05 12:00:00,881.55,682.67,34.25,882.08
2025-10-05 13:00:00,769.45,594.78,34.75,770.1
2025-10-05 14:00:00,586.17,468.12,34.71,587.12
2025-10-05 15:00:00,358.27,292.91,34.07,359.02
2025-10-05 16:00:00,137.38,84.46,32.73,137.7
2025-10-05 17:00:00,9.4,0.0,29.33,9.4
2025-10-05 18:00:00,0.0,0.0,27.39,0.0
2025-10-05 19:00:00,0.0,0.0,26.79,0.0
2025-10-05 20:00:00,0.0,0.0,26.03,0.0
2025-10-05 21:00:00,0.0,0.0,25.25,0.0
2025-10-05 22:00:00,0.0,0.0,24.57,0.0
2025-10-05 23:00:00,0.0,0.0,23.96,0.0
2025-10-06 00:00:00,0.0,0.0,23.46,0.0
2025-10-06 01:00:00,0.0,0.0,23.03,0.0
2025-10-06 02:00:00,0.0,0.0,22.66,0.0
2025-10-06 03:00:00,0.0,0.0,22.25,0.0
2025-10-06 04:00:00,0.0,0.0,21.78,0.0
2025-10-06 05:00:00,0.0,0.0,21.19,0.0
2025-10-06 06:00:00,87.18,29.72,21.3,87.57
2025-10-06 07:00:00,283.15,204.08,23.3,284.5
2025-10-06 08:00:00,506.73,366.96,26.32,508.62
2025-10-06 09:00:00,698.95,477.52,29.02,700.88
2025-10-06 10:00:00,830.28,547.41,30.98,831.85
2025-10-06 11:00:00,908.08,702.22,32.44,909.15
2025-10-06 12:00:00,880.58,687.99,33.48,881.12
2025-10-06 13:00:00,775.88,650.02,33.99,775.88
2025-10-06 14:00:00,603.3,570.66,33.91,603.42
2025-10-06 15:00:00,382.08,430.29,33.17,382.27
2025-10-06 16:00:00,151.57,192.44,31.75,151.7
2025-10-06 17:00:00,9.48,0.47,28.4,9.48
2025-10-06 18:00:00,0.0,0.0,26.17,0.0
2025-10-06 19:00:00,0.0,0.0,25.28,0.0
2025-10-06 20:00:00,0.0,0.0,24.42,0.0
2025-10-06 21:00:00,0.0,0.0,23.61,0.0
2025-10-06 22:00:00,0.0,0.0,22.78,0.0
2025-10-06 23:00:00,0.0,0.0,21.99,0.0
2025-10-07 00:00:00,0.0,0.0,21.29,0.0
2025-10-07 01:00:00,0.0,0.0,20.67,0.0
2025-10-07 02:00:00,0.0,0.0,20.12,0.0
2025-10-07 03:00:00,0.0,0.0,19.64,0.0
2025-10-07 04:00:00,0.0,0.0,19.18,0.0
2025-10-07 05:00:00,0.0,0.0,18.75,0.0
2025-10-07 06:00:00,112.4,242.21,19.57,113.07
2025-10-07 07:00:00,338.52,550.2,22.15,339.75
2025-10-07 08:00:00,565.08,708.85,25.91,566.17
2025-10-07 09:00:00,749.53,795.31,28.99,750.33
2025-10-07 10:00:00,871.92,837.95,31.13,872.5
2025-10-07 11:00:00,908.05,783.15,32.83,908.53
2025-10-07 12:00:00,880.45,775.63,34.01,880.78
2025-10-07 13:00:00,777.5,743.58,34.7,777.83
2025-10-07 14:00:00,608.0,680.57,34.81,608.35
2025-10-07 15:00:00,389.23,545.29,34.27,389.52
2025-10-07 16:00:00,156.6,304.72,32.93,156.75
2025-10-07 17:00:00,9.07,3.57,28.87,9.07
2025-10-07 18:00:00,0.0,0.0,26.75,0.0
2025-10-07 19:00:00,0.0,0.0,25.93,0.0
2025-10-07 20:00:00,0.0,0.0,25.14,0.0
2025-10-07 21:00:00,0.0,0.0,24.44,0.0
2025-10-07 22:00:00,0.0,0.0,23.82,0.0
2025-10-07 23:00:00,0.0,0.0,23.26,0.0
2025-10-08 00:00:00,0.0,0.0,22.7,0.0
2025-10-08 01:00:00,0.0,0.0,22.13,0.0
2025-10-08 02:00:00,0.0,0.0,21.51,0.0
2025-10-08 03:00:00,0.0,0.0,20.88,0.0
2025-10-08 04:00:00,0.0,0.0,20.25,0.0
2025-10-08 05:00:00,0.0,0.0,19.61,0.0
2025-10-08 06:00:00,111.47,273.73,20.33,111.7
2025-10-08 07:00:00,340.55,583.39,23.14,341.08
2025-10-08 08:00:00,567.95,735.79,26.68,568.53
2025-10-08 09:00:00,751.4,822.82,30.48,751.85
2025-10-08 10:00:00,872.42,865.38,32.84,872.67
2025-10-08 11:00:00,908.88,812.83,34.55,909.0
2025-10-08 12:00:00,878.88,798.48,35.77,878.92
2025-10-08 13:00:00,773.58,753.47,36.4,773.72
2025-10-08 14:00:00,602.17,677.15,36.46,602.4
2025-10-08 15:00:00,382.65,528.66,35.95,382.98
2025-10-08 16:00:00,150.68,268.99,34.65,150.88
2025-10-08 17:00:00,8.27,1.65,30.42,8.27
2025-10-08 18:00:00,0.0,0.0,28.56,0.0
2025-10-08 19:00:00,0.0,0.0,27.81,0.0
2025-10-08 20:00:00,0.0,0.0,27.07,0.0
2025-10-08 21:00:00,0.0,0.0,26.25,0.0
2025-10-08 22:00:00,0.0,0.0,25.44,0.0
2025-10-08 23:00:00,0.0,0.0,24.74,0.0
2025-10-09 00:00:00,0.0,0.0,24.09,0.0
2025-10-09 01:00:00,0.0,0.0,23.49,0.0
2025-10-09 02:00:00,0.0,0.0,22.93,0.0
2025-10-09 03:00:00,0.0,0.0,22.38,0.0
2025-10-09 04:00:00,0.0,0.0,21.85,0.0
2025-10-09 05:00:00,0.0,0.0,21.35,0.0
2025-10-09 06:00:00,97.6,120.01,21.64,97.93
2025-10-09 07:00:00,313.48,400.15,23.71,314.45
2025-10-09 08:00:00,536.35,561.34,27.28,537.55
2025-10-09 09:00:00,718.92,647.71,30.63,720.03
2025-10-09 10:00:00,839.97,680.08,33.15,840.83
2025-10-09 11:00:00,899.67,770.0,34.69,900.17
2025-10-09 12:00:00,868.33,742.16,35.62,868.38
2025-10-09 13:00:00,761.7,687.9,36.02,761.92
2025-10-09 14:00:00,589.58,604.04,35.85,590.0
2025-10-09 15:00:00,370.65,453.79,35.16,371.2
2025-10-09 16:00:00,142.3,197.46,33.79,142.6
2025-10-09 17:00:00,7.4,0.0,30.26,7.43
2025-10-09 18:00:00,0.0,0.0,28.43,0.0
2025-10-09 19:00:00,0.0,0.0,27.53,0.0
2025-10-09 20:00:00,0.0,0.0,26.33,0.0
2025-10-09 21:00:00,0.0,0.0,25.21,0.0
2025-10-09 22:00:00,0.0,0.0,24.24,0.0
2025-10-09 23:00:00,0.0,0.0,23.39,0.0
2025-10-10 00:00:00,0.0,0.0,22.63,0.0
2025-10-10 01:00:00,0.0,0.0,22.07,0.0
2025-10-10 02:00:00,0.0,0.0,21.48,0.0
2025-10-10 03:00:00,0.0,0.0,20.92,0.0
2025-10-10 04:00:00,0.0,0.0,20.39,0.0
2025-10-10 05:00:00,0.0,0.0,19.86,0.0
2025-10-10 06:00:00,101.2,157.31,19.96,101.85
2025-10-10 07:00:00,327.55,477.59,21.94,329.55
2025-10-10 08:00:00,555.88,656.65,25.58,558.78
2025-10-10 09:00:00,742.0,746.43,28.86,745.3
2025-10-10 10:00:00,865.1,802.22,30.98,868.42
2025-10-10 11:00:00,909.72,792.32,32.61,912.85
2025-10-10 12:00:00,880.95,787.92,33.84,883.75
2025-10-10 13:00:00,776.72,745.0,34.57,779.03
2025-10-10 14:00:00,605.75,671.38,34.7,607.45
2025-10-10 15:00:00,385.0,531.92,34.24,386.05
2025-10-10 16:00:00,148.9,261.12,32.96,149.27
2025-10-10 17:00:00,7.18,0.57,28.62,7.18
2025-10-10 18:00:00,0.0,0.0,26.7,0.0
2025-10-10 19:00:00,0.0,0.0,25.93,0.0
2025-10-10 20:00:00,0.0,0.0,24.95,0.0
2025-10-10 21:00:00,0.0,0.0,23.88,0.0
2025-10-10 22:00:00,0.0,0.0,22.94,0.0
2025-10-10 23:00:00,0.0,0.0,22.04,0.0
2025-10-11 00:00:00,0.0,0.0,21.2,0.0
2025-10-11 01:00:00,0.0,0.0,20.39,0.0
2025-10-11 02:00:00,0.0,0.0,19.65,0.0
2025-10-11 03:00:00,0.0,0.0,18.99,0.0
2025-10-11 04:00:00,0.0,0.0,18.38,0.0
2025-10-11 05:00:00,0.0,0.0,17.86,0.0
2025-10-11 06:00:00,105.07,202.97,18.02,106.32
2025-10-11 07:00:00,336.17,537.75,20.1,339.42
2025-10-11 08:00:00,563.75,731.9,23.41,568.05
2025-10-11 09:00:00,748.7,808.25,26.85,753.05
2025-10-11 10:00:00,870.7,848.98,29.38,874.65
2025-10-11 11:00:00,911.1,811.49,31.43,914.35
2025-10-11 12:00:00,882.22,808.88,32.89,884.7
2025-10-11 13:00:00,778.15,766.18,33.71,779.03
2025-10-11 14:00:00,605.33,691.03,33.87,606.5
2025-10-11 15:00:00,383.42,551.98,33.25,384.67
2025-10-11 16:00:00,146.3,275.74,31.72,146.88
2025-10-11 17:00:00,6.72,1.23,27.77,6.75
2025-10-11 18:00:00,0.0,0.0,25.74,0.0
2025-10-11 19:00:00,0.0,0.0,24.67,0.0
2025-10-11 20:00:00,0.0,0.0,23.51,0.0
2025-10-11 21:00:00,0.0,0.0,22.48,0.0
2025-10-11 22:00:00,0.0,0.0,21.56,0.0
2025-10-11 23:00:00,0.0,0.0,20.73,0.0
2025-10-12 00:00:00,0.0,0.0,19.95,0.0
2025-10-12 01:00:00,0.0,0.0,19.24,0.0
2025-10-12 02:00:00,0.0,0.0,18.59,0.0
2025-10-12 03:00:00,0.0,0.0,18.02,0.0
2025-10-12 04:00:00,0.0,0.0,17.51,0.0
2025-10-12 05:00:00,0.0,0.0,17.07,0.0
2025-10-12 06:00:00,99.47,171.32,17.68,99.55
2025-10-12 07:00:00,324.45,479.14,19.97,324.77
2025-10-12 08:00:00,552.1,641.44,23.73,552.62
2025-10-12 09:00:00,736.65,727.68,27.1,737.28
2025-10-12 10:00:00,857.85,768.9,29.29,858.58
2025-10-12 11:00:00,906.55,792.74,31.07,907.35
2025-10-12 12:00:00,874.1,777.4,32.43,874.97
2025-10-12 13:00:00,765.4,731.69,33.28,765.92
2025-10-12 14:00:00,589.38,641.7,33.49,590.17
2025-10-12 15:00:00,365.48,475.98,33.0,366.4
2025-10-12 16:00:00,134.05,197.81,31.63,134.52
2025-10-12 17:00:00,5.85,0.0,27.62,5.85
2025-10-12 18:00:00,0.0,0.0,25.77,0.0
2025-10-12 19:00:00,0.0,0.0,24.99,0.0
2025-10-12 20:00:00,0.0,0.0,24.12,0.0
2025-10-12 21:00:00,0.0,0.0,23.26,0.0
2025-10-12 22:00:00,0.0,0.0,22.49,0.0
2025-10-12 23:00:00,0.0,0.0,21.73,0.0
2025-10-13 00:00:00,0.0,0.0,21.0,0.0
2025-10-13 01:00:00,0.0,0.0,20.29,0.0
2025-10-13 02:00:00,0.0,0.0,19.61,0.0
2025-10-13 03:00:00,0.0,0.0,18.95,0.0
2025-10-13 04:00:00,0.0,0.0,18.37,0.0
2025-10-13 05:00:00,0.0,0.0,17.9,0.0
2025-10-13 06:00:00,93.15,138.25,18.24,93.65
2025-10-13 07:00:00,312.55,446.42,20.36,313.98
2025-10-13 08:00:00,537.97,626.34,23.82,539.45
2025-10-13 09:00:00,721.25,718.93,27.72,722.3
2025-10-13 10:00:00,841.8,769.34,30.42,842.38
2025-10-13 11:00:00,885.72,773.25,32.15,885.97
2025-10-13 12:00:00,854.33,767.08,33.43,854.38
2025-10-13 13:00:00,746.7,719.66,34.33,746.95
2025-10-13 14:00:00,573.03,630.88,34.66,573.55
2025-10-13 15:00:00,352.77,465.18,34.36,353.48
2025-10-13 16:00:00,127.05,196.36,33.12,127.43
2025-10-13 17:00:00,5.18,0.0,28.89,5.18
2025-10-13 18:00:00,0.0,0.0,27.15,0.0
2025-10-13 19:00:00,0.0,0.0,26.34,0.0
2025-10-13 20:00:00,0.0,0.0,25.07,0.0
2025-10-13 21:00:00,0.0,0.0,23.75,0.0
2025-10-13 22:00:00,0.0,0.0,22.7,0.0
2025-10-13 23:00:00,0.0,0.0,21.9,0.0
2025-10-14 00:00:00,0.0,0.0,21.25,0.0
2025-10-14 01:00:00,0.0,0.0,20.67,0.0
2025-10-14 02:00:00,0.0,0.0,20.1,0.0
2025-10-14 03:00:00,0.0,0.0,19.61,0.0
2025-10-14 04:00:00,0.0,0.0,19.22,0.0
2025-10-14 05:00:00,0.0,0.0,18.88,0.0
2025-10-14 06:00:00,89.97,142.29,19.49,90.55
2025-10-14 07:00:00,306.42,446.95,21.89,308.12
2025-10-14 08:00:00,528.28,620.19,25.09,530.2
2025-10-14 09:00:00,709.25,712.45,29.26,710.75
2025-10-14 10:00:00,827.78,758.74,31.92,828.72
2025-10-14 11:00:00,856.65,693.59,33.79,857.1
2025-10-14 12:00:00,823.85,677.59,35.06,824.05
2025-10-14 13:00:00,713.83,616.52,35.75,714.17
2025-10-14 14:00:00,538.47,512.78,35.86,538.72
2025-10-14 15:00:00,322.08,341.41,35.47,322.25
2025-10-14 16:00:00,110.78,109.91,34.16,110.82
2025-10-14 17:00:00,4.32,0.0,30.21,4.32
2025-10-14 18:00:00,0.0,0.0,28.77,0.0
2025-10-14 19:00:00,0.0,0.0,27.72,0.0
2025-10-14 20:00:00,0.0,0.0,26.17,0.0
2025-10-14 21:00:00,0.0,0.0,24.87,0.0
2025-10-14 22:00:00,0.0,0.0,23.89,0.0
2025-10-14 23:00:00,0.0,0.0,23.06,0.0
2025-10-15 00:00:00,0.0,0.0,22.32,0.0
2025-10-15 01:00:00,0.0,0.0,21.69,0.0
2025-10-15 02:00:00,0.0,0.0,21.14,0.0
2025-10-15 03:00:00,0.0,0.0,20.66,0.0
2025-10-15 04:00:00,0.0,0.0,20.21,0.0
2025-10-15 05:00:00,0.0,0.0,19.8,0.0
2025-10-15 06:00:00,81.57,101.26,19.9,81.82
2025-10-15 07:00:00,286.95,378.95,21.65,287.75
2025-10-15 08:00:00,504.83,556.2,25.06,505.83
2025-10-15 09:00:00,684.03,653.26,28.86,684.95
2025-10-15 10:00:00,801.8,696.45,31.4,802.5
2025-10-15 11:00:00,834.28,648.51,33.19,834.85
2025-10-15 12:00:00,800.2,618.71,34.54,800.75
2025-10-15 13:00:00,690.95,565.18,35.35,691.2
2025-10-15 14:00:00,516.45,452.27,35.61,517.03
2025-10-15 15:00:00,305.33,291.28,35.33,305.98
2025-10-15 16:00:00,104.35,86.15,34.06,104.65
2025-10-15 17:00:00,3.9,0.0,30.29,3.9
2025-10-15 18:00:00,0.0,0.0,28.99,0.0
2025-10-15 19:00:00,0.0,0.0,28.42,0.0
2025-10-15 20:00:00,0.0,0.0,27.22,0.0
2025-10-15 21:00:00,0.0,0.0,25.84,0.0
2025-10-15 22:00:00,0.0,0.0,24.67,0.0
2025-10-15 23:00:00,0.0,0.0,23.71,0.0
2025-10-16 00:00:00,0.0,0.0,22.91,0.0
2025-10-16 01:00:00,0.0,0.0,22.21,0.0
2025-10-16 02:00:00,0.0,0.0,21.6,0.0
2025-10-16 03:00:00,0.0,0.0,21.02,0.0
2025-10-16 04:00:00,0.0,0.0,20.54,0.0
2025-10-16 05:00:00,0.0,0.0,20.15,0.0
2025-10-16 06:00:00,83.53,117.44,20.49,83.72
2025-10-16 07:00:00,293.98,421.76,22.36,294.67
2025-10-16 08:00:00,514.5,590.44,25.53,515.3
2025-10-16 09:00:00,694.85,692.99,29.12,695.53
2025-10-16 10:00:00,813.12,743.93,31.8,813.58
2025-10-16 11:00:00,846.7,709.66,33.82,846.95
2025-10-16 12:00:00,813.6,690.55,35.4,813.72
2025-10-16 13:00:00,701.5,624.13,36.37,701.5
2025-10-16 14:00:00,519.4,490.21,36.66,519.45
2025-10-16 15:00:00,300.1,303.17,36.4,300.17
2025-10-16 16:00:00,102.03,105.1,34.99,102.07
2025-10-16 17:00:00,3.58,0.0,30.95,3.58
2025-10-16 18:00:00,0.0,0.0,29.1,0.0
2025-10-16 19:00:00,0.0,0.0,28.32,0.0
2025-10-16 20:00:00,0.0,0.0,27.47,0.0
2025-10-16 21:00:00,0.0,0.0,26.38,0.0
2025-10-16 22:00:00,0.0,0.0,25.12,0.0
2025-10-16 23:00:00,0.0,0.0,23.99,0.0
2025-10-17 00:00:00,0.0,0.0,23.13,0.0
2025-10-17 01:00:00,0.0,0.0,22.45,0.0
2025-10-17 02:00:00,0.0,0.0,21.91,0.0
2025-10-17 03:00:00,0.0,0.0,21.43,0.0
2025-10-17 04:00:00,0.0,0.0,20.98,0.0
2025-10-17 05:00:00,0.0,0.0,20.54,0.0
2025-10-17 06:00:00,82.32,111.58,20.85,82.5
2025-10-17 07:00:00,292.83,407.5,22.85,293.35
2025-10-17 08:00:00,512.78,568.71,25.96,513.5
2025-10-17 09:00:00,693.83,673.95,29.7,694.5
2025-10-17 10:00:00,813.38,720.52,32.48,813.92
2025-10-17 11:00:00,843.38,665.36,34.66,843.83
2025-10-17 12:00:00,813.15,659.68,36.38,813.5
2025-10-17 13:00:00,706.95,621.52,37.36,707.17
2025-10-17 14:00:00,536.2,530.7,37.65,536.53
2025-10-17 15:00:00,321.75,387.01,37.33,322.1
2025-10-17 16:00:00,108.78,139.22,35.76,108.93
2025-10-17 17:00:00,3.42,0.0,31.69,3.42
2025-10-17 18:00:00,0.0,0.0,29.49,0.0
2025-10-17 19:00:00,0.0,0.0,28.8,0.0
2025-10-17 20:00:00,0.0,0.0,27.8,0.0
2025-10-17 21:00:00,0.0,0.0,26.36,0.0
2025-10-17 22:00:00,0.0,0.0,25.04,0.0
2025-10-17 23:00:00,0.0,0.0,23.94,0.0
2025-10-18 00:00:00,0.0,0.0,23.16,0.0
2025-10-18 01:00:00,0.0,0.0,22.7,0.0
2025-10-18 02:00:00,0.0,0.0,22.4,0.0
2025-10-18 03:00:00,0.0,0.0,22.17,0.0
2025-10-18 04:00:00,0.0,0.0,21.92,0.0
2025-10-18 05:00:00,0.0,0.0,21.68,0.0
2025-10-18 06:00:00,79.82,103.09,22.03,79.97
2025-10-18 07:00:00,288.0,400.24,24.2,288.45
2025-10-18 08:00:00,506.3,562.85,27.07,506.83
2025-10-18 09:00:00,686.33,662.51,30.61,686.72
2025-10-18 10:00:00,805.17,709.83,33.62,805.42
2025-10-18 11:00:00,842.4,687.1,36.11,842.53
2025-10-18 12:00:00,811.38,677.97,37.58,811.42
2025-10-18 13:00:00,697.53,625.41,38.15,703.47
2025-10-18 14:00:00,523.5,508.98,38.09,531.5
2025-10-18 15:00:00,309.35,339.01,37.49,316.27
2025-10-18 16:00:00,110.07,109.78,35.62,111.85
2025-10-18 17:00:00,0.0,0.0,31.52,0.0
2025-10-18 18:00:00,0.0,0.0,30.48,0.0
2025-10-18 19:00:00,0.0,0.0,29.73,0.0
2025-10-18 20:00:00,0.0,0.0,28.4,0.0
2025-10-18 21:00:00,0.0,0.0,27.18,0.0
2025-10-18 22:00:00,0.0,0.0,26.14,0.0
2025-10-18 23:00:00,0.0,0.0,25.09,0.0
2025-10-19 00:00:00,0.0,0.0,24.18,0.0
2025-10-19 01:00:00,0.0,0.0,23.46,0.0
2025-10-19 02:00:00,0.0,0.0,22.85,0.0
2025-10-19 03:00:00,0.0,0.0,22.3,0.0
2025-10-19 04:00:00,0.0,0.0,21.73,0.0
2025-10-19 05:00:00,0.0,0.0,21.21,0.0
2025-10-19 06:00:00,78.9,101.29,21.36,79.1
2025-10-19 07:00:00,288.95,406.21,23.41,289.6
2025-10-19 08:00:00,508.25,572.17,26.25,509.1
2025-10-19 09:00:00,689.35,674.42,29.45,690.17
2025-10-19 10:00:00,808.88,722.92,32.6,809.5
2025-10-19 11:00:00,858.1,754.66,35.1,858.4
2025-10-19 12:00:00,824.69,741.1,36.38,826.21
2025-10-19 13:00:00,714.83,677.65,36.95,719.35
2025-10-19 14:00:00,539.25,578.26,36.97,547.28
2025-10-19 15:00:00,321.6,368.2,36.42,329.92
2025-10-19 16:00:00,113.4,144.49,34.6,116.5
2025-10-19 17:00:00,0.0,0.0,30.32,0.0
2025-10-19 18:00:00,0.0,0.0,28.75,0.0
2025-10-19 19:00:00,0.0,0.0,28.0,0.0
2025-10-19 20:00:00,0.0,0.0,27.19,0.0
2025-10-19 21:00:00,0.0,0.0,26.17,0.0
2025-10-19 22:00:00,0.0,0.0,25.06,0.0
2025-10-19 23:00:00,0.0,0.0,24.05,0.0
2025-10-20 00:00:00,0.0,0.0,23.12,0.0
2025-10-20 01:00:00,0.0,0.0,22.22,0.0
2025-10-20 02:00:00,0.0,0.0,21.42,0.0
2025-10-20 03:00:00,0.0,0.0,20.73,0.0
2025-10-20 04:00:00,0.0,0.0,20.1,0.0
2025-10-20 05:00:00,0.0,0.0,19.46,0.0
2025-10-20 06:00:00,82.0,139.38,19.65,82.4
2025-10-20 07:00:00,293.17,436.36,22.1,294.17
2025-10-20 08:00:00,513.53,595.34,25.01,514.5
2025-10-20 09:00:00,693.78,701.55,28.04,694.5
2025-10-20 10:00:00,812.17,742.92,31.62,812.67
2025-10-20 11:00:00,856.17,755.62,34.45,856.47
2025-10-20 12:00:00,823.55,742.95,35.75,823.65
2025-10-20 13:00:00,715.8,697.06,36.41,716.12
2025-10-20 14:00:00,543.12,611.47,36.45,543.75
2025-10-20 15:00:00,325.7,448.52,35.93,326.48
2025-10-20 16:00:00,113.82,181.33,34.32,114.25
2025-10-20 17:00:00,0.0,0.0,30.7,0.0
2025-10-20 18:00:00,0.0,0.0,28.83,0.0
2025-10-20 19:00:00,0.0,0.0,27.5,0.0
2025-10-20 20:00:00,0.0,0.0,26.52,0.0
2025-10-20 21:00:00,0.0,0.0,25.66,0.0
2025-10-20 22:00:00,0.0,0.0,24.79,0.0
2025-10-20 23:00:00,0.0,0.0,23.88,0.0
2025-10-21 00:00:00,0.0,0.0,22.97,0.0
2025-10-21 01:00:00,0.0,0.0,22.12,0.0
2025-10-21 02:00:00,0.0,0.0,21.4,0.0
2025-10-21 03:00:00,0.0,0.0,20.84,0.0
2025-10-21 04:00:00,0.0,0.0,20.4,0.0
2025-10-21 05:00:00,0.0,0.0,20.04,0.0
2025-10-21 06:00:00,77.3,104.42,20.47,77.35
2025-10-21 07:00:00,290.9,425.9,24.0,291.08
2025-10-21 08:00:00,512.53,595.63,27.0,512.78
2025-10-21 09:00:00,694.08,696.79,30.64,694.35
2025-10-21 10:00:00,812.83,738.11,33.92,813.12
2025-10-21 11:00:00,853.35,739.45,35.76,853.7
2025-10-21 12:00:00,820.4,727.58,36.73,820.75
2025-10-21 13:00:00,712.45,681.17,37.16,712.7
2025-10-21 14:00:00,539.45,596.12,37.14,539.78
2025-10-21 15:00:00,322.38,430.01,36.67,322.7
2025-10-21 16:00:00,109.28,165.4,35.12,109.43
2025-10-21 17:00:00,0.0,0.0,32.37,0.0
2025-10-21 18:00:00,0.0,0.0,30.13,0.0
2025-10-21 19:00:00,0.0,0.0,28.06,0.0
2025-10-21 20:00:00,0.0,0.0,26.67,0.0
2025-10-21 21:00:00,0.0,0.0,25.73,0.0
2025-10-21 22:00:00,0.0,0.0,24.83,0.0
2025-10-21 23:00:00,0.0,0.0,23.95,0.0
2025-10-22 00:00:00,0.0,0.0,23.14,0.0
2025-10-22 01:00:00,0.0,0.0,22.4,0.0
2025-10-22 02:00:00,0.0,0.0,21.77,0.0
2025-10-22 03:00:00,0.0,0.0,21.21,0.0
2025-10-22 04:00:00,0.0,0.0,20.7,0.0
2025-10-22 05:00:00,0.0,0.0,20.2,0.0
2025-10-22 06:00:00,74.28,93.66,20.5,74.47
2025-10-22 07:00:00,282.92,410.15,23.56,283.7
2025-10-22 08:00:00,502.05,576.02,26.57,503.08
2025-10-22 09:00:00,682.6,679.75,30.52,683.58
2025-10-22 10:00:00,801.28,724.22,33.99,802.05
